Zip,geometry
60626,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.664207,42.021263,0.0 -87.664268,42.0213,0.0 -87.664342,42.021355,0.0 -87.664449,42.021428,0.0 -87.664525,42.021491,0.0 -87.664596,42.021562,0.0 -87.664645,42.02161,0.0 -87.664718,42.021734,0.0 -87.664707,42.021749,0.0 -87.664676,42.021765,0.0 -87.664649,42.021785,0.0 -87.66463,42.021824,0.0 -87.664632,42.021872,0.0 -87.664666,42.021944,0.0 -87.664686,42.021995,0.0 -87.664699,42.022025,0.0 -87.664725,42.02205,0.0 -87.664749,42.022089,0.0 -87.664786,42.022195,0.0 -87.664793,42.022225,0.0 -87.664846,42.022266,0.0 -87.664897,42.022284,0.0 -87.664939,42.022291,0.0 -87.664981,42.022314,0.0 -87.665051,42.022362,0.0 -87.665128,42.022433,0.0 -87.665165,42.022472,0.0 -87.665184,42.022507,0.0 -87.66523,42.02256,0.0 -87.665249,42.022588,0.0 -87.665267,42.022618,0.0 -87.665282,42.022663,0.0 -87.665284,42.022696,0.0 -87.665267,42.022747,0.0 -87.665237,42.022787,0.0 -87.665216,42.02282,0.0 -87.665187,42.022844,0.0 -87.665185,42.022848,0.0 -87.665168,42.022878,0.0 -87.665167,42.022879,0.0 -87.665164,42.022898,0.0 -87.665143,42.022917,0.0 -87.665138,42.022925,0.0 -87.665126,42.022948,0.0 -87.665193,42.022948,0.0 -87.665252,42.022949,0.0 -87.66562,42.022952,0.0 -87.667288,42.022966,0.0 -87.670697,42.022995,0.0 -87.675578,42.023028,0.0 -87.677056,42.023039,0.0 -87.676766,42.022629,0.0 -87.676744,42.022597,0.0 -87.676711,42.022551,0.0 -87.676657,42.022475,0.0 -87.676646,42.02246,0.0 -87.676511,42.022283,0.0 -87.676241,42.021928,0.0 -87.675595,42.021402,0.0 -87.674521,42.020528,0.0 -87.673702,42.019861,0.0 -87.673552,42.019739,0.0 -87.67312,42.019387,0.0 -87.673118,42.019386,0.0 -87.673125,42.019386,0.0 -87.673184,42.019386,0.0 -87.673507,42.019388,0.0 -87.673526,42.019388,0.0 -87.67358,42.019389,0.0 -87.673734,42.019391,0.0 -87.673978,42.019395,0.0 -87.674408,42.019395,0.0 -87.674888,42.019398,0.0 -87.675366,42.019399,0.0 -87.675681,42.019402,0.0 -87.675821,42.019399,0.0 -87.67607,42.019395,0.0 -87.676307,42.019403,0.0 -87.676433,42.019407,0.0 -87.67647,42.019408,0.0 -87.676578,42.019409,0.0 -87.676757,42.019411,0.0 -87.67683,42.019411,0.0 -87.676882,42.019411,0.0 -87.676906,42.019411,0.0 -87.676976,42.01941,0.0 -87.677073,42.019408,0.0 -87.677079,42.019408,0.0 -87.677081,42.019408,0.0 -87.677155,42.019411,0.0 -87.67728,42.019427,0.0 -87.677353,42.019427,0.0 -87.677475,42.019428,0.0 -87.677633,42.019429,0.0 -87.678005,42.01943,0.0 -87.678157,42.019431,0.0 -87.678338,42.019432,0.0 -87.678899,42.019436,0.0 -87.679037,42.019437,0.0 -87.679226,42.019438,0.0 -87.679383,42.019439,0.0 -87.679742,42.019441,0.0 -87.680243,42.019444,0.0 -87.680448,42.019447,0.0 -87.680449,42.019316,0.0 -87.68045,42.01917,0.0 -87.680451,42.019009,0.0 -87.680451,42.018982,0.0 -87.680452,42.018861,0.0 -87.680454,42.018667,0.0 -87.680455,42.018536,0.0 -87.680456,42.018478,0.0 -87.680455,42.018385,0.0 -87.680457,42.018016,0.0 -87.68046,42.017923,0.0 -87.680462,42.017852,0.0 -87.680465,42.017526,0.0 -87.680469,42.017171,0.0 -87.68047,42.01703,0.0 -87.680472,42.016734,0.0 -87.680472,42.016643,0.0 -87.680473,42.016566,0.0 -87.680472,42.016462,0.0 -87.680472,42.016363,0.0 -87.680475,42.01603,0.0 -87.680476,42.015923,0.0 -87.680477,42.015901,0.0 -87.680481,42.015574,0.0 -87.680483,42.015231,0.0 -87.680484,42.015122,0.0 -87.680485,42.01504,0.0 -87.680489,42.014561,0.0 -87.68049,42.014456,0.0 -87.680493,42.014094,0.0 -87.680493,42.014002,0.0 -87.680493,42.013914,0.0 -87.680494,42.013739,0.0 -87.68049,42.013724,0.0 -87.68048,42.013705,0.0 -87.680464,42.013683,0.0 -87.680386,42.013603,0.0 -87.680344,42.01356,0.0 -87.680319,42.013523,0.0 -87.680309,42.013501,0.0 -87.680301,42.013476,0.0 -87.680298,42.013446,0.0 -87.680288,42.013096,0.0 -87.680275,42.012654,0.0 -87.68027,42.012536,0.0 -87.680261,42.012316,0.0 -87.680247,42.011915,0.0 -87.680236,42.011616,0.0 -87.680235,42.011587,0.0 -87.680231,42.011456,0.0 -87.680225,42.01131,0.0 -87.68022,42.011182,0.0 -87.680212,42.01095,0.0 -87.680204,42.010704,0.0 -87.6802,42.010583,0.0 -87.680194,42.010399,0.0 -87.680188,42.010216,0.0 -87.680184,42.010096,0.0 -87.680176,42.009887,0.0 -87.680167,42.009594,0.0 -87.680163,42.009487,0.0 -87.680159,42.009374,0.0 -87.680155,42.009251,0.0 -87.68015,42.009104,0.0 -87.680146,42.008994,0.0 -87.68014,42.008876,0.0 -87.680255,42.008874,0.0 -87.680616,42.008867,0.0 -87.680828,42.008863,0.0 -87.680991,42.008859,0.0 -87.681044,42.008859,0.0 -87.681352,42.008853,0.0 -87.681649,42.008848,0.0 -87.681842,42.008845,0.0 -87.681761,42.00865,0.0 -87.681682,42.008478,0.0 -87.681611,42.008325,0.0 -87.681518,42.008124,0.0 -87.681441,42.00796,0.0 -87.681344,42.007748,0.0 -87.681298,42.007646,0.0 -87.681224,42.007484,0.0 -87.681161,42.00735,0.0 -87.681095,42.00721,0.0 -87.680967,42.006929,0.0 -87.6809,42.006783,0.0 -87.680738,42.006436,0.0 -87.680652,42.00625,0.0 -87.680542,42.006012,0.0 -87.68047,42.005855,0.0 -87.680419,42.005744,0.0 -87.680303,42.005492,0.0 -87.680171,42.005206,0.0 -87.680339,42.005037,0.0 -87.680354,42.004695,0.0 -87.680343,42.004306,0.0 -87.680341,42.004241,0.0 -87.680336,42.004077,0.0 -87.680325,42.003757,0.0 -87.680316,42.003465,0.0 -87.680312,42.003356,0.0 -87.680307,42.003191,0.0 -87.680298,42.002905,0.0 -87.680289,42.00263,0.0 -87.680275,42.002202,0.0 -87.680266,42.001926,0.0 -87.680256,42.001584,0.0 -87.680254,42.001533,0.0 -87.680244,42.001224,0.0 -87.680232,42.000863,0.0 -87.680221,42.000503,0.0 -87.680215,42.000315,0.0 -87.68021,42.000144,0.0 -87.680206,41.999989,0.0 -87.680195,41.999707,0.0 -87.680188,41.999525,0.0 -87.68018,41.99925,0.0 -87.680177,41.999148,0.0 -87.680166,41.998772,0.0 -87.680158,41.998508,0.0 -87.68015,41.998303,0.0 -87.680149,41.998256,0.0 -87.680136,41.997895,0.0 -87.679753,41.997902,0.0 -87.679342,41.997909,0.0 -87.679021,41.997916,0.0 -87.6787,41.997923,0.0 -87.678312,41.997933,0.0 -87.677759,41.997944,0.0 -87.677574,41.997947,0.0 -87.677451,41.997949,0.0 -87.677052,41.997956,0.0 -87.676837,41.997959,0.0 -87.67669,41.997962,0.0 -87.676408,41.997967,0.0 -87.676018,41.997975,0.0 -87.675716,41.99798,0.0 -87.675538,41.997983,0.0 -87.675439,41.997986,0.0 -87.675334,41.997987,0.0 -87.675235,41.997989,0.0 -87.675178,41.99799,0.0 -87.675168,41.99799,0.0 -87.675012,41.997993,0.0 -87.674863,41.997995,0.0 -87.674494,41.998003,0.0 -87.674165,41.99801,0.0 -87.673732,41.998019,0.0 -87.673561,41.998021,0.0 -87.673379,41.998024,0.0 -87.672831,41.998035,0.0 -87.672448,41.998042,0.0 -87.672276,41.998046,0.0 -87.672153,41.998048,0.0 -87.671992,41.998051,0.0 -87.671759,41.998057,0.0 -87.67131,41.998065,0.0 -87.671282,41.998065,0.0 -87.670858,41.998073,0.0 -87.670694,41.998075,0.0 -87.670591,41.998076,0.0 -87.670543,41.998076,0.0 -87.6705,41.998077,0.0 -87.670472,41.998077,0.0 -87.670372,41.998078,0.0 -87.670091,41.998081,0.0 -87.669387,41.998091,0.0 -87.66917,41.998094,0.0 -87.669015,41.998096,0.0 -87.668575,41.998101,0.0 -87.668553,41.998102,0.0 -87.668375,41.998104,0.0 -87.668212,41.998106,0.0 -87.667962,41.998109,0.0 -87.667832,41.998111,0.0 -87.667659,41.998113,0.0 -87.667343,41.998116,0.0 -87.66692,41.99812,0.0 -87.666748,41.998122,0.0 -87.666611,41.998124,0.0 -87.666246,41.998127,0.0 -87.666146,41.998128,0.0 -87.666015,41.998129,0.0 -87.66575,41.998132,0.0 -87.665504,41.998135,0.0 -87.665405,41.998137,0.0 -87.665214,41.99814,0.0 -87.664804,41.998144,0.0 -87.664775,41.998144,0.0 -87.664442,41.998147,0.0 -87.664251,41.998149,0.0 -87.664011,41.998151,0.0 -87.663616,41.998155,0.0 -87.663524,41.998156,0.0 -87.663174,41.99816,0.0 -87.663052,41.998158,0.0 -87.662842,41.998164,0.0 -87.662615,41.998167,0.0 -87.662411,41.998169,0.0 -87.662019,41.998173,0.0 -87.661834,41.998174,0.0 -87.661498,41.998178,0.0 -87.661192,41.998182,0.0 -87.66102,41.998184,0.0 -87.660634,41.998188,0.0 -87.660557,41.998189,0.0 -87.660545,41.998189,0.0 -87.660528,41.998189,0.0 -87.660468,41.99819,0.0 -87.660279,41.998192,0.0 -87.660053,41.998193,0.0 -87.65976,41.998198,0.0 -87.659728,41.998199,0.0 -87.659548,41.998202,0.0 -87.659432,41.998203,0.0 -87.659286,41.998203,0.0 -87.659215,41.998204,0.0 -87.659177,41.998204,0.0 -87.659161,41.998203,0.0 -87.658824,41.998207,0.0 -87.658657,41.998209,0.0 -87.658533,41.99821,0.0 -87.658076,41.998216,0.0 -87.657765,41.998219,0.0 -87.657398,41.998223,0.0 -87.657209,41.998226,0.0 -87.657063,41.998228,0.0 -87.6569,41.99823,0.0 -87.656519,41.998231,0.0 -87.656467,41.998232,0.0 -87.656365,41.998232,0.0 -87.656074,41.998235,0.0 -87.656004,41.998236,0.0 -87.655916,41.998232,0.0 -87.655847,41.998221,0.0 -87.655804,41.998209,0.0 -87.655773,41.998196,0.0 -87.655737,41.998175,0.0 -87.654649,41.998295,0.0 -87.655091,41.998902,0.0 -87.655214,41.99906,0.0 -87.65526,41.999082,0.0 -87.655308,41.99911,0.0 -87.655418,41.999263,0.0 -87.655622,41.99955,0.0 -87.655651,41.999611,0.0 -87.655676,41.999702,0.0 -87.655719,41.999841,0.0 -87.655755,41.999934,0.0 -87.655776,42.000009,0.0 -87.6559,42.000354,0.0 -87.655932,42.000444,0.0 -87.656007,42.00066,0.0 -87.656038,42.000795,0.0 -87.656004,42.000842,0.0 -87.655965,42.000933,0.0 -87.655993,42.001096,0.0 -87.656042,42.00122,0.0 -87.656119,42.001362,0.0 -87.656187,42.001505,0.0 -87.656304,42.001775,0.0 -87.656445,42.002064,0.0 -87.656504,42.002089,0.0 -87.656525,42.002106,0.0 -87.656533,42.002113,0.0 -87.656563,42.002124,0.0 -87.656589,42.002151,0.0 -87.656684,42.00229,0.0 -87.656865,42.002521,0.0 -87.656897,42.0026,0.0 -87.656898,42.002676,0.0 -87.656891,42.002698,0.0 -87.656875,42.002753,0.0 -87.656919,42.002949,0.0 -87.656963,42.003057,0.0 -87.656981,42.0031,0.0 -87.657005,42.003129,0.0 -87.656983,42.003183,0.0 -87.656975,42.003201,0.0 -87.657039,42.003379,0.0 -87.657114,42.003563,0.0 -87.657145,42.003606,0.0 -87.657197,42.00368,0.0 -87.657238,42.003711,0.0 -87.657249,42.003778,0.0 -87.657272,42.003879,0.0 -87.657289,42.003925,0.0 -87.657287,42.004212,0.0 -87.657263,42.004212,0.0 -87.656825,42.004215,0.0 -87.656711,42.004216,0.0 -87.656712,42.004296,0.0 -87.656744,42.004296,0.0 -87.656743,42.004243,0.0 -87.656821,42.004242,0.0 -87.656823,42.00425,0.0 -87.656833,42.004261,0.0 -87.656877,42.004301,0.0 -87.656968,42.004418,0.0 -87.657026,42.004531,0.0 -87.657022,42.004595,0.0 -87.657046,42.004596,0.0 -87.65707,42.004622,0.0 -87.657072,42.004623,0.0 -87.657122,42.004721,0.0 -87.657213,42.004888,0.0 -87.657312,42.005072,0.0 -87.657382,42.005379,0.0 -87.657421,42.005616,0.0 -87.657415,42.005806,0.0 -87.657412,42.006201,0.0 -87.657394,42.006279,0.0 -87.657137,42.006284,0.0 -87.655844,42.006307,0.0 -87.655342,42.006682,0.0 -87.655062,42.006899,0.0 -87.655096,42.006922,0.0 -87.655371,42.006709,0.0 -87.655387,42.006723,0.0 -87.655442,42.006761,0.0 -87.655548,42.006824,0.0 -87.65574,42.006956,0.0 -87.656022,42.007135,0.0 -87.65614,42.00721,0.0 -87.65646,42.007422,0.0 -87.656643,42.007582,0.0 -87.656745,42.00768,0.0 -87.65684,42.007844,0.0 -87.65698,42.008001,0.0 -87.657185,42.00817,0.0 -87.657338,42.008316,0.0 -87.657519,42.008454,0.0 -87.657559,42.008492,0.0 -87.657646,42.008578,0.0 -87.657809,42.008736,0.0 -87.657937,42.008868,0.0 -87.658116,42.009051,0.0 -87.658312,42.009236,0.0 -87.658415,42.009307,0.0 -87.658661,42.00954,0.0 -87.658711,42.009597,0.0 -87.658752,42.00965,0.0 -87.65879,42.00971,0.0 -87.658841,42.009749,0.0 -87.6589,42.009748,0.0 -87.658953,42.00976,0.0 -87.658954,42.009769,0.0 -87.658931,42.009769,0.0 -87.65889,42.009783,0.0 -87.658883,42.009816,0.0 -87.658897,42.009849,0.0 -87.659016,42.009981,0.0 -87.659052,42.01003,0.0 -87.659112,42.010111,0.0 -87.659217,42.01024,0.0 -87.659543,42.010505,0.0 -87.659612,42.010564,0.0 -87.659762,42.010686,0.0 -87.65985,42.010765,0.0 -87.660032,42.010912,0.0 -87.66012,42.010981,0.0 -87.660278,42.011155,0.0 -87.660139,42.011219,0.0 -87.660139,42.011225,0.0 -87.660147,42.01124,0.0 -87.66017,42.011258,0.0 -87.660286,42.011364,0.0 -87.660384,42.011447,0.0 -87.660468,42.011502,0.0 -87.660521,42.011537,0.0 -87.660643,42.01162,0.0 -87.660788,42.011753,0.0 -87.660912,42.011899,0.0 -87.66097,42.011968,0.0 -87.661014,42.012026,0.0 -87.661026,42.012046,0.0 -87.661074,42.012168,0.0 -87.660939,42.012209,0.0 -87.660934,42.012227,0.0 -87.660941,42.012244,0.0 -87.660976,42.01229,0.0 -87.661052,42.012381,0.0 -87.661132,42.012499,0.0 -87.661176,42.012588,0.0 -87.661197,42.012693,0.0 -87.661191,42.012751,0.0 -87.661191,42.01277,0.0 -87.661249,42.012773,0.0 -87.661266,42.012797,0.0 -87.661288,42.012873,0.0 -87.661326,42.01295,0.0 -87.661384,42.01302,0.0 -87.661429,42.013061,0.0 -87.6615,42.013124,0.0 -87.661571,42.01323,0.0 -87.661609,42.013292,0.0 -87.661621,42.01332,0.0 -87.661605,42.01336,0.0 -87.661573,42.013381,0.0 -87.661515,42.013406,0.0 -87.661504,42.013473,0.0 -87.66153,42.013578,0.0 -87.661572,42.013731,0.0 -87.661652,42.013902,0.0 -87.661699,42.013973,0.0 -87.661752,42.014018,0.0 -87.661784,42.014043,0.0 -87.661805,42.014109,0.0 -87.661833,42.01422,0.0 -87.661862,42.01434,0.0 -87.661895,42.014426,0.0 -87.66194,42.014477,0.0 -87.661972,42.014529,0.0 -87.661999,42.014584,0.0 -87.662014,42.014636,0.0 -87.662011,42.014665,0.0 -87.662021,42.014714,0.0 -87.662052,42.014783,0.0 -87.662071,42.014847,0.0 -87.662084,42.014932,0.0 -87.662086,42.014963,0.0 -87.662133,42.014965,0.0 -87.662171,42.014981,0.0 -87.662219,42.015105,0.0 -87.66229,42.015215,0.0 -87.662364,42.015307,0.0 -87.662418,42.015365,0.0 -87.662465,42.015427,0.0 -87.66251,42.015537,0.0 -87.662527,42.015606,0.0 -87.662537,42.015758,0.0 -87.662547,42.015804,0.0 -87.662583,42.015857,0.0 -87.662559,42.015907,0.0 -87.662539,42.015948,0.0 -87.662551,42.016024,0.0 -87.662554,42.016045,0.0 -87.662599,42.016094,0.0 -87.662625,42.016122,0.0 -87.662688,42.016161,0.0 -87.662725,42.016191,0.0 -87.662726,42.016202,0.0 -87.66274,42.016233,0.0 -87.66275,42.016265,0.0 -87.662746,42.016274,0.0 -87.662742,42.016291,0.0 -87.662744,42.01636,0.0 -87.662752,42.016421,0.0 -87.662766,42.016536,0.0 -87.662805,42.016648,0.0 -87.662812,42.016648,0.0 -87.662841,42.016649,0.0 -87.662861,42.01667,0.0 -87.662878,42.016699,0.0 -87.662908,42.016711,0.0 -87.662942,42.016724,0.0 -87.662977,42.016741,0.0 -87.663005,42.016742,0.0 -87.663094,42.016855,0.0 -87.663086,42.016859,0.0 -87.663059,42.016882,0.0 -87.663054,42.0169,0.0 -87.663045,42.016937,0.0 -87.663021,42.01702,0.0 -87.662995,42.017093,0.0 -87.662999,42.017139,0.0 -87.663022,42.017152,0.0 -87.663084,42.017157,0.0 -87.663153,42.017172,0.0 -87.663174,42.017199,0.0 -87.663184,42.017211,0.0 -87.663186,42.017224,0.0 -87.663195,42.01729,0.0 -87.663184,42.017292,0.0 -87.66313,42.017294,0.0 -87.663143,42.017723,0.0 -87.663151,42.017724,0.0 -87.663175,42.017725,0.0 -87.66319,42.017735,0.0 -87.663204,42.017744,0.0 -87.663227,42.017759,0.0 -87.663273,42.017765,0.0 -87.663302,42.01782,0.0 -87.663294,42.017825,0.0 -87.663269,42.017852,0.0 -87.663277,42.017867,0.0 -87.663279,42.017871,0.0 -87.66328,42.017874,0.0 -87.663281,42.017878,0.0 -87.663284,42.017896,0.0 -87.663288,42.017922,0.0 -87.663294,42.017925,0.0 -87.663308,42.017934,0.0 -87.663315,42.017953,0.0 -87.663344,42.017968,0.0 -87.663412,42.018149,0.0 -87.663357,42.01815,0.0 -87.663333,42.018151,0.0 -87.663327,42.018301,0.0 -87.66332,42.018303,0.0 -87.663282,42.018322,0.0 -87.663279,42.01835,0.0 -87.663279,42.018379,0.0 -87.663279,42.018392,0.0 -87.663282,42.018434,0.0 -87.663355,42.018583,0.0 -87.663418,42.018621,0.0 -87.663443,42.018622,0.0 -87.663521,42.018622,0.0 -87.663566,42.018628,0.0 -87.663622,42.018666,0.0 -87.663715,42.018741,0.0 -87.663793,42.018826,0.0 -87.66389,42.018949,0.0 -87.663929,42.018996,0.0 -87.66398,42.019076,0.0 -87.663993,42.01916,0.0 -87.663986,42.019185,0.0 -87.663967,42.019194,0.0 -87.663945,42.019193,0.0 -87.663922,42.019193,0.0 -87.663885,42.019197,0.0 -87.663869,42.019204,0.0 -87.663868,42.0193,0.0 -87.663869,42.019328,0.0 -87.663856,42.019348,0.0 -87.663834,42.019364,0.0 -87.663742,42.019366,0.0 -87.663655,42.019369,0.0 -87.663638,42.019373,0.0 -87.663642,42.019504,0.0 -87.663658,42.019506,0.0 -87.663702,42.01951,0.0 -87.663726,42.01951,0.0 -87.663855,42.019513,0.0 -87.663879,42.019515,0.0 -87.663906,42.019561,0.0 -87.663928,42.019603,0.0 -87.663927,42.019642,0.0 -87.663878,42.019642,0.0 -87.663862,42.01965,0.0 -87.663855,42.019659,0.0 -87.663865,42.019695,0.0 -87.664008,42.020177,0.0 -87.663892,42.020175,0.0 -87.663885,42.020181,0.0 -87.663927,42.020317,0.0 -87.663754,42.020346,0.0 -87.663729,42.020361,0.0 -87.663739,42.02039,0.0 -87.663809,42.02045,0.0 -87.663829,42.020527,0.0 -87.663869,42.020682,0.0 -87.663885,42.020719,0.0 -87.663858,42.020728,0.0 -87.663951,42.021099,0.0 -87.664009,42.021332,0.0 -87.664016,42.02133,0.0 -87.664186,42.021252,0.0 -87.664207,42.021263,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
